I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16
171242.000000,1000.000000,1018.508240,8192.000000,1059.000000,972.000000,1042.000000,8192.000000,1051.916870,983.439575,1047.749146,-1.108476,0.000000,-0.026990,-0.068859,100.618500,4308.000000
171252.000000,1000.000000,1018.090271,8192.000000,8192.000000,953.000000,1053.000000,8192.000000,8192.000000,973.720947,1047.749146,-1.061691,0.000000,-0.025912,-0.062873,97.203079,4305.000000
171262.000000,1000.000000,1015.541260,8192.000000,1047.000000,973.000000,1040.000000,8192.000000,1042.174316,973.720947,1037.054443,-0.918489,0.000000,-0.025912,-0.105350,126.980408,4302.000000
171272.000000,1000.000000,1013.556091,189.000000,1033.000000,955.000000,1044.000000,191.775803,1042.174316,957.463989,1039.547852,-0.806581,0.000000,-0.021758,-0.125958,144.371399,4332.000000
171282.000000,1000.000000,1012.010010,148.000000,8192.000000,984.000000,1055.000000,191.775803,8192.000000,975.204651,1039.547852,-0.774488,0.000000,-0.021758,-0.132296,148.868347,4350.000000
171292.000000,1000.000000,1010.805908,160.000000,1022.000000,942.000000,1047.000000,162.475693,1015.982605,957.463989,1042.654419,-0.815887,0.000000,-0.016814,-0.129667,150.550659,4355.000000
171302.000000,1000.000000,1009.868164,128.000000,1038.000000,977.000000,1043.000000,150.692245,1031.544556,980.207947,1042.654419,-0.836188,0.000000,-0.016814,-0.121727,145.050827,4357.000000
171312.000000,1000.000000,1009.137878,159.000000,1058.000000,969.000000,1050.000000,160.748825,1031.544556,972.541443,1042.654419,-0.808392,0.000000,-0.013816,-0.110955,139.662750,4352.000000
171322.000000,1000.000000,1008.569092,132.000000,8192.000000,955.000000,1027.000000,133.454361,8192.000000,972.541443,1038.906860,-0.676013,0.000000,-0.013816,-0.098993,131.336411,4348.000000
171332.000000,1000.000000,1008.126160,166.000000,1031.000000,960.000000,1039.000000,160.748825,1021.629028,964.418884,1034.989014,-0.632941,0.000000,-0.011997,-0.086894,124.180992,4341.000000
171342.000000,1000.000000,1004.567139,8192.000000,1029.000000,948.000000,1033.000000,8192.000000,1021.629028,958.975525,1028.754883,-0.513298,0.000000,-0.011997,-0.146398,165.908173,4337.000000
171352.000000,1000.000000,1001.795349,165.000000,1041.000000,944.000000,1027.000000,164.772720,1021.629028,952.908997,1028.754883,-0.483955,0.000000,-0.006394,-0.175327,190.173096,4382.000000
171362.000000,1000.000000,999.636658,142.000000,1019.000000,939.000000,1017.000000,164.772720,1017.894409,949.344849,1022.564453,-0.559603,0.000000,-0.006394,-0.184295,196.548492,4410.000000
171372.000000,1000.000000,997.955505,166.000000,1002.000000,932.000000,1009.000000,164.168259,1003.911255,944.694336,1012.390381,-0.516698,0.000000,0.000509,-0.180716,198.974731,4420.000000
171382.000000,1000.000000,996.646179,119.000000,1024.000000,8192.000000,1000.000000,141.048737,1003.911255,8192.000000,1004.095642,-0.552136,0.000000,0.000509,-0.169704,191.359894,4426.000000
171392.000000,1000.000000,995.626526,8192.000000,1003.000000,8192.000000,1009.000000,8192.000000,984.989502,8192.000000,1004.095642,-0.612395,0.000000,0.004695,-0.154720,183.889587,4420.000000
171402.000000,1000.000000,994.832397,142.000000,987.000000,923.000000,995.000000,138.082870,983.469727,929.177002,995.074585,-0.681846,0.000000,0.004695,-0.138062,172.307526,4414.000000
171412.000000,1000.000000,994.213928,154.000000,1019.000000,912.000000,995.000000,149.299194,983.469727,929.177002,991.463989,-0.847840,0.000000,0.007235,-0.121203,162.354492,4402.000000
171422.000000,1000.000000,993.732239,148.000000,1007.000000,901.000000,975.000000,142.533676,987.488831,918.257996,990.722351,-1.024286,0.000000,0.007235,-0.105048,151.107590,4391.000000
171432.000000,1000.000000,985.615112,8192.000000,969.000000,900.000000,971.000000,8192.000000,987.488831,907.275574,972.676147,-1.185848,0.000000,0.008775,-0.261362,261.754303,4378.000000
171442.000000,1000.000000,979.293518,176.000000,967.000000,880.000000,967.000000,168.761765,950.563599,906.132446,969.865601,-1.172560,0.000000,0.008775,-0.343383,319.362213,4487.000000
171452.000000,1000.000000,974.370239,187.000000,8192.000000,870.000000,965.000000,178.790665,8192.000000,885.969055,967.154236,-1.034631,0.000000,0.028989,-0.376329,356.740234,4544.000000
171462.000000,1000.000000,970.536011,155.000000,954.000000,888.000000,950.000000,168.761765,938.786621,885.969055,966.451294,-1.070813,0.000000,0.028989,-0.377898,358.062378,4580.000000
171472.000000,1000.000000,967.549927,179.000000,951.000000,878.000000,946.000000,169.005234,938.786621,882.046753,952.663452,-1.232706,0.000000,0.041250,-0.360359,354.588379,4581.000000
171482.000000,1000.000000,957.482361,8192.000000,928.000000,859.000000,945.000000,8192.000000,936.648926,882.046753,949.656738,-0.998368,0.000000,0.041250,-0.503343,454.976013,4579.000000
171492.000000,1000.000000,949.641724,251.000000,922.000000,872.000000,919.000000,238.752930,914.404114,874.145386,949.446960,-0.839729,0.000000,0.059525,-0.565438,511.517639,4680.000000
171502.000000,1000.000000,943.535461,274.000000,915.000000,871.000000,917.000000,260.728943,908.973328,872.050415,924.150574,-0.862181,0.000000,0.059525,-0.575434,518.863770,4738.000000
171512.000000,1000.000000,931.448914,8192.000000,916.000000,865.000000,925.000000,8192.000000,903.732544,872.050415,924.150574,-0.761921,0.000000,0.079050,-0.715502,630.915405,4747.000000
171522.000000,1000.000000,921.414673,8192.000000,919.000000,852.000000,915.000000,8192.000000,903.732544,865.177734,922.598022,-0.935243,0.000000,0.079050,-0.779191,675.969299,4861.000000
171532.000000,1000.000000,913.599976,259.000000,909.000000,841.000000,910.000000,244.023987,903.732544,851.384155,921.020630,-1.038292,0.000000,0.110019,-0.779695,698.237549,4907.000000
171542.000000,1000.000000,907.513916,233.000000,914.000000,836.000000,900.000000,244.023987,902.481567,839.593262,916.156982,-1.244814,0.000000,0.110019,-0.741850,672.214722,4931.000000
171552.000000,1000.000000,902.774109,227.000000,899.000000,831.000000,902.000000,217.905197,897.204529,833.916443,908.297363,-1.334697,0.000000,0.129480,-0.682597,644.704834,4906.000000
171562.000000,1000.000000,894.711060,8192.000000,903.000000,837.000000,880.000000,8192.000000,892.396179,833.533752,906.288452,-1.295995,0.000000,0.129480,-0.709961,664.321411,4878.000000
171572.000000,1000.000000,886.908997,8192.000000,883.000000,821.000000,889.000000,8192.000000,887.961731,828.214783,895.391602,-1.432406,0.000000,0.147404,-0.725500,688.146790,4898.000000
171582.000000,1000.000000,879.837830,8192.000000,881.000000,834.000000,889.000000,8192.000000,873.132874,829.587769,895.354553,-1.362979,0.000000,0.147404,-0.721433,685.778259,4922.000000
171592.000000,1000.000000,874.330811,356.000000,873.000000,820.000000,877.000000,339.854858,871.626770,817.227295,895.354553,-1.254074,0.000000,0.168227,-0.683668,674.255493,4919.000000
171602.000000,1000.000000,870.041931,396.000000,877.000000,827.000000,880.000000,379.928772,869.088318,821.873596,886.308105,-1.169629,0.000000,0.168227,-0.627310,635.242920,4906.000000
171612.000000,1000.000000,864.603821,8192.000000,855.000000,828.000000,870.000000,8192.000000,864.348022,821.873596,883.399902,-1.129040,0.000000,0.181941,-0.608840,632.348877,4866.000000
171622.000000,1000.000000,858.645569,8192.000000,846.000000,820.000000,861.000000,8192.000000,848.091858,821.873596,876.287781,-1.163194,0.000000,0.181941,-0.605961,630.766968,4861.000000
171632.000000,1000.000000,854.005249,381.000000,860.000000,813.000000,867.000000,366.803284,848.091858,814.355286,873.006348,-1.165022,0.000000,0.197896,-0.574567,620.358459,4858.000000
171642.000000,1000.000000,850.391418,369.000000,860.000000,815.000000,859.000000,366.803284,854.903625,808.787354,867.223572,-1.289550,0.000000,0.197896,-0.527410,587.748047,4846.000000
171652.000000,1000.000000,846.270081,8192.000000,867.000000,802.000000,860.000000,8192.000000,855.812500,807.116821,865.599304,-1.360824,0.000000,0.209452,-0.501911,578.378967,4812.000000
171662.000000,1000.000000,842.434265,8192.000000,851.000000,806.000000,849.000000,8192.000000,855.812500,799.381226,864.844116,-1.359630,0.000000,0.209452,-0.475737,560.433655,4801.000000
171672.000000,1000.000000,838.270996,8192.000000,848.000000,816.000000,851.000000,8192.000000,848.682617,799.381226,856.025574,-1.242531,0.000000,0.220592,-0.462595,559.408447,4781.000000
171682.000000,1000.000000,835.275024,8192.000000,832.000000,812.000000,853.000000,8192.000000,846.548767,804.855774,856.025574,-1.191914,0.000000,0.220592,-0.426540,534.525696,4779.000000
171692.000000,1000.000000,832.273071,8192.000000,833.000000,817.000000,850.000000,8192.000000,833.187256,809.148926,856.025574,-1.162829,0.000000,0.230615,-0.398593,522.324646,4753.000000
171702.000000,1000.000000,829.487061,8192.000000,841.000000,806.000000,848.000000,8192.000000,833.187256,804.855774,854.241150,-1.226738,0.000000,0.230615,-0.372050,504.076599,4739.000000
171712.000000,1000.000000,827.516663,8192.000000,854.000000,807.000000,854.000000,8192.000000,841.856689,798.890198,854.241150,-1.250966,0.000000,0.238718,-0.333338,482.964813,4720.000000
171722.000000,1000.000000,825.982117,437.000000,846.000000,804.000000,840.000000,429.266510,848.159607,798.242981,851.805237,-1.168766,0.000000,0.238718,-0.293548,455.404358,4699.000000
171732.000000,1000.000000,824.156311,8192.000000,836.000000,787.000000,836.000000,8192.000000,848.159607,795.470886,842.803833,-1.106521,0.000000,0.243625,-0.269002,441.938934,4671.000000
171742.000000,1000.000000,821.567078,8192.000000,837.000000,797.000000,843.000000,8192.000000,840.102600,787.695923,842.803833,-1.054324,0.000000,0.243625,-0.266773,440.659149,4657.000000
171752.000000,1000.000000,819.128723,8192.000000,823.000000,791.000000,846.000000,8192.000000,838.682922,781.329895,844.868042,-1.068757,0.000000,0.249806,-0.261699,441.715607,4656.000000
171762.000000,1000.000000,817.334351,8192.000000,850.000000,784.000000,837.000000,8192.000000,840.102600,781.329895,844.868042,-1.101867,0.000000,0.249806,-0.243503,429.249542,4657.000000
171772.000000,1000.000000,815.936890,377.000000,839.000000,792.000000,849.000000,371.656158,843.067139,781.329895,847.413147,-1.076033,0.000000,0.255732,-0.220552,417.593872,4645.000000
171782.000000,1000.000000,814.848572,364.000000,831.000000,784.000000,849.000000,371.656158,843.067139,773.976013,849.226257,-1.099209,0.000000,0.255732,-0.195839,400.543549,4634.000000
171792.000000,1000.000000,814.007874,8192.000000,844.000000,785.000000,840.000000,8192.000000,843.067139,774.100464,849.226257,-1.094317,0.000000,0.259212,-0.171116,385.909912,4617.000000
171802.000000,1000.000000,813.353149,411.000000,828.000000,753.000000,845.000000,406.027924,835.327576,773.283447,844.986938,-1.104486,0.000000,0.259212,-0.147748,369.775970,4602.000000
171812.000000,1000.000000,812.843201,427.000000,830.000000,8192.000000,846.000000,422.105865,834.523926,8192.000000,844.986938,-1.255161,0.000000,0.261306,-0.126346,356.473511,4586.000000
171822.000000,1000.000000,812.446106,407.000000,834.000000,801.000000,845.000000,406.027924,834.523926,790.272400,844.986938,-1.137934,0.000000,0.261306,-0.107182,343.261353,4572.000000
171832.000000,1000.000000,812.136841,384.000000,847.000000,8192.000000,841.000000,402.446838,838.580017,8192.000000,844.845642,-1.195270,0.000000,0.262575,-0.090314,332.537018,4558.000000
171842.000000,1000.000000,811.895996,8192.000000,840.000000,8192.000000,845.000000,8192.000000,844.630554,8192.000000,844.741272,-1.199176,0.000000,0.262575,-0.075664,322.468018,4547.000000
171852.000000,1000.000000,812.667358,8192.000000,834.000000,800.000000,849.000000,8192.000000,844.630554,790.027588,844.741272,-1.110049,0.000000,0.263346,-0.041865,299.515381,4536.000000
171862.000000,1000.000000,813.268066,395.000000,841.000000,760.000000,847.000000,391.192413,844.630554,790.027588,846.971680,-1.188031,0.000000,0.263346,-0.019317,283.887177,4512.000000
171872.000000,1000.000000,813.355957,8192.000000,849.000000,789.000000,854.000000,8192.000000,845.484619,779.955017,848.806641,-1.219601,0.000000,0.261425,-0.013100,278.341614,4495.000000
171882.000000,1000.000000,814.394470,8192.000000,855.000000,789.000000,858.000000,8192.000000,853.369934,779.955017,854.077332,-1.138561,0.000000,0.261425,0.012770,260.369690,4489.000000
171892.000000,1000.000000,815.203247,332.000000,851.000000,743.000000,851.000000,329.006256,855.157593,779.955017,854.077332,-0.937410,0.000000,0.259848,0.027835,248.847595,4470.000000
171902.000000,1000.000000,815.833130,343.000000,839.000000,8192.000000,862.000000,340.210266,855.157593,8192.000000,858.199951,-0.956932,0.000000,0.259848,0.035611,243.527863,4457.000000
171912.000000,1000.000000,817.795776,8192.000000,844.000000,808.000000,858.000000,8192.000000,847.915039,801.022339,858.430359,-1.147149,0.000000,0.257834,0.071148,217.345093,4451.000000
171922.000000,1000.000000,819.324280,8192.000000,847.000000,766.000000,857.000000,8192.000000,847.915039,801.022339,858.430359,-1.160049,0.000000,0.257834,0.089220,204.786987,4424.000000
171932.000000,1000.000000,820.514709,362.000000,860.000000,812.000000,860.000000,359.480743,850.727966,801.022339,858.430359,-1.024792,0.000000,0.252946,0.095817,196.834351,4410.000000
171942.000000,1000.000000,821.441772,8192.000000,843.000000,8192.000000,871.000000,8192.000000,850.727966,8192.000000,860.718933,-1.022825,0.000000,0.252946,0.095129,197.402832,4402.000000
171952.000000,1000.000000,822.163818,8192.000000,857.000000,8192.000000,868.000000,8192.000000,860.054810,8192.000000,868.927429,-1.122752,0.000000,0.249981,0.090058,198.965240,4401.000000
171962.000000,1000.000000,825.310669,8192.000000,852.000000,823.000000,865.000000,8192.000000,854.841125,818.651978,868.927429,-1.173509,0.000000,0.249981,0.139746,164.244629,4402.000000
171972.000000,1000.000000,828.110779,8192.000000,857.000000,795.000000,877.000000,8192.000000,859.578674,818.651978,868.927429,-1.211734,0.000000,0.244565,0.170772,138.775024,4367.000000
171982.000000,1000.000000,830.291504,473.000000,848.000000,819.000000,861.000000,470.948853,854.841125,815.559387,865.973450,-1.180191,0.000000,0.244565,0.181235,131.485886,4341.000000
171992.000000,1000.000000,832.301941,8192.000000,870.000000,828.000000,875.000000,8192.000000,859.578674,815.559387,876.252930,-1.102484,0.000000,0.237592,0.185617,123.566071,4333.000000
172002.000000,1000.000000,834.621155,8192.000000,868.000000,812.000000,884.000000,8192.000000,869.797302,815.559387,876.252930,-1.017186,0.000000,0.237592,0.195859,116.419212,4325.000000
172012.000000,1000.000000,836.427368,372.000000,872.000000,824.000000,887.000000,370.205963,872.076233,821.863098,885.332153,-0.950806,0.000000,0.231530,0.192489,114.557098,4317.000000
172022.000000,1000.000000,838.610168,8192.000000,878.000000,815.000000,882.000000,8192.000000,873.528015,813.276184,885.332153,-0.919018,0.000000,0.231530,0.198194,110.581909,4315.000000
172032.000000,1000.000000,840.310120,283.000000,878.000000,809.000000,887.000000,281.478546,878.986328,813.276184,888.283264,-1.012285,0.000000,0.225946,0.191956,111.057617,4311.000000
172042.000000,1000.000000,841.593445,8192.000000,902.000000,810.000000,877.000000,8192.000000,879.265747,809.018738,883.300415,-1.090623,0.000000,0.225946,0.177883,120.935547,4311.000000
172052.000000,1000.000000,842.939697,8192.000000,878.000000,836.000000,905.000000,8192.000000,878.986328,809.018738,888.283264,-1.060860,0.000000,0.221769,0.168314,124.739334,4321.000000
172062.000000,1000.000000,843.988159,279.000000,871.000000,840.000000,889.000000,277.603882,878.436096,835.351318,890.282227,-1.035282,0.000000,0.221769,0.154275,134.603821,4325.000000
172072.000000,1000.000000,847.287964,8192.000000,899.000000,833.000000,895.000000,8192.000000,878.436096,835.351318,896.180176,-1.016064,0.000000,0.218417,0.193141,105.064697,4334.000000
172082.000000,1000.000000,851.210388,8192.000000,906.000000,833.000000,904.000000,8192.000000,898.910217,833.221069,896.180176,-0.992927,0.000000,0.218417,0.237182,74.225525,4305.000000
172092.000000,1000.000000,854.265198,303.000000,902.000000,828.000000,902.000000,302.078156,901.490112,832.966125,902.875000,-0.988375,0.000000,0.208305,0.252290,56.548183,4274.000000
172102.000000,1000.000000,857.486145,8192.000000,898.000000,846.000000,915.000000,8192.000000,901.490112,833.221069,905.018311,-1.026159,0.000000,0.208305,0.267731,45.706924,4256.000000
172112.000000,1000.000000,859.930664,8192.000000,895.000000,834.000000,906.000000,8192.000000,897.291565,834.815979,906.754333,-1.022398,0.000000,0.199519,0.262581,43.126476,4245.000000
172122.000000,1000.000000,863.284668,8192.000000,912.000000,862.000000,914.000000,8192.000000,897.291565,846.636963,914.601746,-1.033905,0.000000,0.199519,0.278689,31.807644,4243.000000
172132.000000,1000.000000,866.620667,8192.000000,915.000000,844.000000,912.000000,8192.000000,910.999817,845.005310,912.342773,-1.086792,0.000000,0.191401,0.290835,17.568024,4232.000000
172142.000000,1000.000000,869.218750,264.000000,900.000000,859.000000,924.000000,263.931824,910.999817,860.021240,914.601746,-1.073401,0.000000,0.191401,0.283972,22.321335,4217.000000
172152.000000,1000.000000,873.104492,8192.000000,934.000000,860.000000,920.000000,8192.000000,913.909546,860.021240,919.675415,-1.029898,0.000000,0.183094,0.307110,0.241158,4222.000000
172162.000000,1000.000000,876.130737,289.000000,918.000000,850.000000,920.000000,289.513245,916.859375,860.021240,919.675415,-0.995056,0.000000,0.183094,0.306118,0.868042,4200.000000
172172.000000,1000.000000,878.487549,272.000000,924.000000,808.000000,932.000000,289.513245,922.822632,850.999084,919.675415,-0.887283,0.000000,0.173417,0.290537,4.936279,4201.000000
172182.000000,1000.000000,880.323059,267.000000,902.000000,8192.000000,917.000000,272.667511,916.859375,8192.000000,919.389954,-0.710875,0.000000,0.173417,0.266872,21.450638,4205.000000
172192.000000,1000.000000,881.752502,260.000000,913.000000,867.000000,928.000000,267.754730,911.711060,868.062256,926.977600,-0.663128,0.000000,0.167548,0.239459,36.491543,4221.000000
172202.000000,1000.000000,882.865784,221.000000,937.000000,8192.000000,933.000000,260.871094,911.711060,8192.000000,926.977600,-0.729660,0.000000,0.167548,0.211117,56.307392,4237.000000
172212.000000,1000.000000,883.732788,209.000000,920.000000,8192.000000,941.000000,222.069992,918.677551,8192.000000,931.756714,-0.844691,0.000000,0.163988,0.183596,73.069321,4257.000000
172222.000000,1000.000000,884.408020,254.000000,947.000000,871.000000,940.000000,222.069992,935.696289,871.959839,938.267456,-0.947013,0.000000,0.163988,0.157920,91.045334,4273.000000
172232.000000,1000.000000,884.933899,294.000000,942.000000,8192.000000,937.000000,255.479126,940.687988,8192.000000,938.267456,-1.053363,0.000000,0.161829,0.134621,105.858620,4292.000000
172242.000000,1000.000000,885.343445,322.000000,937.000000,8192.000000,943.000000,295.706360,940.687988,8192.000000,938.267456,-1.193861,0.000000,0.161829,0.113902,120.388275,4307.000000
172252.000000,1000.000000,890.853455,8192.000000,947.000000,882.000000,944.000000,8192.000000,940.687988,882.620544,940.700989,-1.335685,0.000000,0.160519,0.210588,51.763584,4321.000000
172262.000000,1000.000000,895.144653,254.000000,933.000000,8192.000000,946.000000,256.380890,935.744751,8192.000000,941.423279,-1.398717,0.000000,0.160519,0.258927,17.872009,4253.000000
172272.000000,1000.000000,898.486633,290.000000,938.000000,8192.000000,959.000000,292.511719,936.832397,8192.000000,943.180054,-1.378896,0.000000,0.146797,0.275577,-3.458893,4219.000000
172282.000000,1000.000000,901.120239,8192.000000,949.000000,884.000000,941.000000,8192.000000,936.832397,884.415710,943.180054,-1.318222,0.000000,0.146797,0.272875,-1.636612,4198.000000
172292.000000,1000.000000,904.921997,8192.000000,954.000000,879.000000,961.000000,8192.000000,947.768127,884.415710,955.988159,-1.203346,0.000000,0.138432,0.296610,-24.194176,4200.000000
172302.000000,1000.000000,907.841125,8192.000000,940.000000,888.000000,959.000000,8192.000000,947.768127,884.415710,955.422424,-1.050620,0.000000,0.138432,0.295571,-23.553307,4178.000000
172312.000000,1000.000000,910.114563,261.000000,929.000000,878.000000,956.000000,264.056519,938.564880,879.440186,955.422424,-1.005164,0.000000,0.129022,0.280479,-19.658737,4178.000000
172322.000000,1000.000000,911.263855,8192.000000,950.000000,888.000000,954.000000,8192.000000,938.564880,888.399841,952.216003,-1.017920,0.000000,0.129022,0.243859,5.911842,4183.000000
172332.000000,1000.000000,912.158936,309.000000,952.000000,867.000000,965.000000,312.278809,948.400635,878.439026,952.216003,-1.099012,0.000000,0.124231,0.209717,26.410309,4208.000000
172342.000000,1000.000000,913.610229,8192.000000,963.000000,894.000000,955.000000,8192.000000,950.336975,888.399841,950.673279,-1.195280,0.000000,0.124231,0.195430,36.371880,4229.000000
172352.000000,1000.000000,914.740540,275.000000,954.000000,882.000000,965.000000,278.486450,952.241211,882.334167,960.551392,-1.259026,0.000000,0.120946,0.177203,46.800156,4239.000000
172362.000000,1000.000000,915.620789,290.000000,952.000000,887.000000,970.000000,293.522278,952.241211,887.360718,960.551392,-1.303100,0.000000,0.120946,0.157477,60.588474,4250.000000
172372.000000,1000.000000,917.460388,8192.000000,969.000000,899.000000,974.000000,8192.000000,952.241211,887.360718,965.459656,-1.269542,0.000000,0.118131,0.163335,54.492699,4264.000000
172382.000000,1000.000000,918.893066,230.000000,961.000000,881.000000,968.000000,233.562866,958.991150,887.360718,965.459656,-1.267717,0.000000,0.118131,0.158896,57.577499,4257.000000
172392.000000,1000.000000,920.008850,218.000000,971.000000,900.000000,974.000000,233.562866,967.045532,899.398438,969.401733,-1.269194,0.000000,0.113550,0.148430,61.678177,4261.000000
172402.000000,1000.000000,920.877808,187.000000,972.000000,912.000000,983.000000,221.547241,968.871643,900.548035,969.445984,-1.269539,0.000000,0.113550,0.134818,71.194374,4265.000000
172412.000000,1000.000000,921.554565,234.000000,957.000000,902.000000,978.000000,221.547241,968.871643,902.810242,973.433960,-1.192750,0.000000,0.110771,0.119966,79.640579,4274.000000
172422.000000,1000.000000,922.081604,229.000000,985.000000,907.000000,983.000000,232.440460,969.718567,907.979309,978.423340,-1.024243,0.000000,0.110771,0.105088,90.058640,4283.000000
172432.000000,1000.000000,922.492065,227.000000,983.000000,909.000000,984.000000,232.440460,980.008728,907.979309,978.423340,-0.930234,0.000000,0.109086,0.090922,98.805145,4294.000000
172442.000000,1000.000000,922.811707,268.000000,966.000000,922.000000,988.000000,232.440460,980.008728,910.139526,979.412781,-0.950678,0.000000,0.109086,0.077880,107.951324,4303.000000
172452.000000,1000.000000,927.923340,8192.000000,991.000000,910.000000,984.000000,8192.000000,980.008728,911.511047,979.491638,-1.017043,0.000000,0.108064,0.173723,40.110199,4312.000000
172462.000000,1000.000000,933.260315,8192.000000,988.000000,920.000000,991.000000,8192.000000,984.322510,921.641357,983.438599,-1.197743,0.000000,0.108064,0.253349,-15.708244,4244.000000
172472.000000,1000.000000,937.416748,326.000000,987.000000,910.000000,989.000000,328.936096,984.322510,911.799805,984.638794,-1.313993,0.000000,0.093435,0.289249,-51.185249,4188.000000
172482.000000,1000.000000,940.883484,8192.000000,993.000000,928.000000,1001.000000,8192.000000,984.322510,921.641357,986.553223,-1.326101,0.000000,0.093435,0.301951,-60.191628,4153.000000
172492.000000,1000.000000,944.645081,8192.000000,1016.000000,927.000000,993.000000,8192.000000,989.041382,928.974304,988.900696,-1.274523,0.000000,0.082763,0.318366,-79.282364,4144.000000
172502.000000,1000.000000,947.574585,280.000000,973.000000,934.000000,984.000000,282.646942,989.041382,929.895935,988.900696,-1.166007,0.000000,0.082763,0.312744,-75.473518,4124.000000
172512.000000,1000.000000,949.718506,8192.000000,991.000000,917.000000,995.000000,8192.000000,987.175110,928.974304,988.900696,-1.079904,0.000000,0.073396,0.290989,-66.921654,4128.000000
172522.000000,1000.000000,951.388184,212.000000,978.000000,914.000000,1009.000000,214.415253,974.362915,919.040649,991.313354,-1.104212,0.000000,0.073396,0.263555,-47.822876,4136.000000
172532.000000,1000.000000,952.688538,199.000000,988.000000,902.000000,1001.000000,214.415253,984.613953,916.023315,997.822266,-1.123621,0.000000,0.068056,0.234021,-30.977295,4155.000000
172542.000000,1000.000000,953.701233,222.000000,981.000000,941.000000,1004.000000,214.415253,977.906738,916.023315,1001.037354,-1.101870,0.000000,0.068056,0.204656,-10.497238,4171.000000
172552.000000,1000.000000,954.489929,195.000000,1017.000000,905.000000,997.000000,201.275497,984.613953,906.747559,997.822266,-1.025194,0.000000,0.064818,0.176832,6.651176,4191.000000
172562.000000,1000.000000,955.104187,179.000000,996.000000,930.000000,1004.000000,197.081818,993.330383,931.668884,1001.037354,-1.026120,0.000000,0.064818,0.151304,24.473122,4208.000000
172572.000000,1000.000000,955.582581,176.000000,1006.000000,935.000000,1014.000000,180.970230,1003.463867,931.668884,1001.415100,-1.001543,0.000000,0.062854,0.128418,39.082645,4226.000000
172582.000000,1000.000000,955.955139,165.000000,999.000000,940.000000,1001.000000,177.810608,996.624207,936.643005,1001.415100,-1.056298,0.000000,0.062854,0.108253,53.173195,4240.000000
172592.000000,1000.000000,956.245300,210.000000,1007.000000,934.000000,1007.000000,177.810608,1003.463867,936.643005,1005.068542,-1.083439,0.000000,0.061663,0.090726,64.592255,4254.000000
172602.000000,1000.000000,956.471252,200.000000,996.000000,938.000000,1008.000000,201.387894,996.624207,939.428040,1005.068542,-0.996267,0.000000,0.061663,0.075655,75.133873,4265.000000
172612.000000,1000.000000,956.647217,240.000000,1010.000000,950.000000,1018.000000,211.513977,1004.820129,939.428040,1006.261169,-0.962843,0.000000,0.060940,0.062813,83.616867,4276.000000
172622.000000,1000.000000,961.422058,8192.000000,1015.000000,953.000000,1010.000000,8192.000000,1008.255005,951.268127,1008.426758,-0.963946,0.000000,0.060940,0.154538,19.357635,4284.000000
172632.000000,1000.000000,966.111633,8192.000000,1017.000000,924.000000,1029.000000,8192.000000,1013.481873,951.268127,1016.367920,-1.005039,0.000000,0.054009,0.224088,-34.272385,4220.000000
172642.000000,1000.000000,970.711487,8192.000000,1026.000000,950.000000,1033.000000,8192.000000,1015.753601,950.717041,1027.499634,-1.100836,0.000000,0.054009,0.276268,-70.921066,4166.000000
172652.000000,1000.000000,972.807190,8192.000000,1004.000000,930.000000,1029.000000,8192.000000,1015.753601,930.501709,1027.552124,-1.108505,0.000000,0.041004,0.261515,-69.818504,4129.000000
172662.000000,1000.000000,974.439331,213.000000,1031.000000,934.000000,1032.000000,214.415909,1025.012817,934.270325,1030.439087,-1.056929,0.000000,0.041004,0.239771,-54.706970,4130.000000
172672.000000,1000.000000,975.710449,186.000000,1032.000000,946.000000,1038.000000,214.415909,1030.500854,934.270325,1030.439087,-1.003549,0.000000,0.035785,0.214850,-41.014671,4145.000000
172682.000000,1000.000000,976.700378,156.000000,1017.000000,959.000000,1024.000000,187.637680,1030.500854,946.050842,1030.439087,-0.939528,0.000000,0.035785,0.189223,-23.159691,4159.000000
172692.000000,1000.000000,977.471375,179.000000,1016.000000,959.000000,1024.000000,181.178574,1016.819519,958.658081,1021.890991,-0.951236,0.000000,0.032619,0.164421,-8.086868,4177.000000
172702.000000,1000.000000,979.754456,8192.000000,1010.000000,961.000000,1026.000000,8192.000000,1015.900635,958.836853,1021.890991,-1.092387,0.000000,0.032619,0.178553,-18.059395,4193.000000
172712.000000,1000.000000,981.747925,8192.000000,1025.000000,961.000000,1039.000000,8192.000000,1015.900635,960.415405,1023.233337,-1.222650,0.000000,0.028344,0.183153,-24.357277,4183.000000
172722.000000,1000.000000,983.300842,8192.000000,1016.000000,956.000000,1025.000000,8192.000000,1015.905945,960.415405,1023.233337,-1.218337,0.000000,0.028344,0.176990,-20.125069,4177.000000
172732.000000,1000.000000,984.510254,212.000000,1029.000000,976.000000,1046.000000,214.906097,1024.961914,960.415405,1036.023193,-1.126706,0.000000,0.023379,0.164592,-14.999611,4181.000000
172742.000000,1000.000000,985.452148,209.000000,1020.000000,959.000000,1030.000000,214.906097,1019.757996,958.357422,1026.395508,-1.008660,0.000000,0.023379,0.149019,-4.167610,4186.000000
